DATE_AS_AT,AGG_LEVEL,STATE,ABS_CODE,ABS_NAME,AGE_LOWER,AGE_UPPER,AIR_FIRST_DOSE_PCT,AIR_SECOND_DOSE_PCT,AIR_THIRD_DOSE_PCT,AIR_THIRD_DOSE_ELIGIBLE_PCT,AIR_FIRST_DOSE_APPROX_COUNT,AIR_SECOND_DOSE_APPROX_COUNT,AIR_THIRD_DOSE_APPROX_COUNT,ABS_ERP_2019_POPULATION,VALIDATED,URL
2022-03-27,ASGS_2016_SA3,VIC,21005,Tullamarine - Broadmeadows,15,999,95,95,,50.1,140584,140584,,147983,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,VIC,20401,Upper Goulburn Valley,15,999,95,95,,71.5,45143,45143,,47519,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,VIC,20402,Wangaratta - Benalla,15,999,95,95,,72.6,37099,37099,,39052,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,VIC,21704,Warrnambool,15,999,95,95,,74.9,40165,40165,,42279,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,VIC,20505,Wellington,15,999,95,95,,68.7,34578,34578,,36398,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,VIC,21104,Whitehorse - East,15,999,95,94.9,,75.1,50934,50881,,53615,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,VIC,20703,Whitehorse - West,15,999,91.2,89.7,,72.7,88051,86603,,96547,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,VIC,20904,Whittlesea - Wallan,15,999,94.3,92.6,,60,184664,181335,,195826,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,VIC,20403,Wodonga - Alpine,15,999,95,95,,71.9,56882,56882,,59876,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,VIC,21305,Wyndham,15,999,95,95,,61.3,195555,195555,,205847,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,VIC,20607,Yarra,15,999,77.7,76.7,,77.6,70828,69917,,91156,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,VIC,21105,Yarra Ranges,15,999,95,95,,68.8,122013,122013,,128435,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,50901,Albany,15,999,95,95,,86.6,47013,47013,,49487,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,50601,Armadale,15,999,95,95,,84.2,66133,66133,,69614,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,50101,Augusta - Margaret River - Busselton,15,999,95,95,,85,42134,42134,,44352,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,50401,Bayswater - Bassendean,15,999,95,95,,86.7,66375,66375,,69868,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,50602,Belmont - Victoria Park,15,999,92.9,91.1,,85,59103,57958,,63620,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,50102,Bunbury,15,999,95,95,,86,79425,79425,,83605,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,50603,Canning,15,999,95,95,,85.2,75405,75405,,79374,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,50701,Cockburn,15,999,95,95,,86.2,84859,84859,,89325,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,50301,Cottesloe - Claremont,15,999,95,95,,91.2,56569,56569,,59546,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,51002,East Pilbara,15,999,68.1,65.3,,80.6,13869,13298,,20365,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,51101,Esperance,15,999,95,95,,85.8,12014,12014,,12646,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,50702,Fremantle,15,999,95,95,,88.5,31517,31517,,33176,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,51102,Gascoyne,15,999,91.8,88.3,,80,6855,6593,,7467,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,51103,Goldfields,15,999,91.9,89.2,,81.6,27614,26803,,30048,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,50604,Gosnells,15,999,95,95,,83,93023,93023,,97919,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,50501,Joondalup,15,999,95,95,,88.6,122820,122820,,129284,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,50605,Kalamunda,15,999,95,95,,87,45020,45020,,47389,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,51001,Kimberley,15,999,89.3,83.8,,80.4,24020,22541,,26898,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,50703,Kwinana,15,999,95,93.4,,83.6,33115,32557,,34858,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,50201,Mandurah,15,999,95,95,,86.4,80260,80260,,84484,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,50103,Manjimup,15,999,95,95,,86.6,17947,17947,,18892,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,50704,Melville,15,999,95,95,,90,82424,82424,,86762,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,51104,Mid West,15,999,95,95,,85.4,40108,40108,,42219,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,50402,Mundaring,15,999,95,95,,87,33458,33458,,35219,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,50302,Perth City,15,999,95,94.7,,87.9,90744,90457,,95520,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,50705,Rockingham,15,999,95,95,,85.7,100493,100493,,105782,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,50606,Serpentine - Jarrahdale,15,999,91.7,90.2,,83.6,22692,22321,,24746,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,50607,South Perth,15,999,91.6,90.2,,89.4,34393,33867,,37547,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,50502,Stirling,15,999,95,95,,86.5,159450,159450,,167842,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,50403,Swan,15,999,95,95,,83.6,106358,106358,,111956,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,50503,Wanneroo,15,999,95,95,,84.3,153132,153132,,161192,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,51003,West Pilbara,15,999,63.1,61.1,,81.3,17792,17228,,28196,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,50902,Wheat Belt - North,15,999,95,95,,85.8,43724,43724,,46025,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,WA,50903,Wheat Belt - South,15,999,95,95,,86.2,15134,15134,,15930,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,OT,90101,Christmas Island,15,999,58.8,56.9,,93.8,967,935,,1644,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-03-27,ASGS_2016_SA3,OT,90104,Norfolk Island,15,999,95,95,,83.5,1409,1409,,1483,Y,https://www.health.gov.au/sites/default/files/documents/2022/03/covid-19-vaccination-geographic-vaccination-rates-sa3-28-march-2022.pdf
2022-04-03,ASGS_2016_SA3,ACT,80101,Belconnen,15,999,95,95,71,74.7,77717,77717,58055,81807,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,ACT,80103,Canberra East,15,999,59,57.6,39.8,67.9,841,821,568,1425,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,ACT,80104,Gungahlin,15,999,95,95,67.5,71.1,59734,59734,42471,62878,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,ACT,80105,North Canberra,15,999,88.6,86.8,68.6,79.2,45007,44093,34841,50798,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,ACT,80106,South Canberra,15,999,95,95,77.2,81.3,24344,24344,19792,25625,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,ACT,80107,Tuggeranong,15,999,95,95,70.5,74.2,64802,64802,48083,68213,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,ACT,80108,Weston Creek,15,999,95,95,75.7,79.7,17524,17524,13967,18446,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,ACT,80109,Woden Valley,15,999,95,95,75.1,79.1,28187,28187,22296,29671,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,ACT,80110,Molonglo,15,999,95,95,68.6,72.2,5471,5471,3950,5759,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,10901,Albury,15,999,95,95,64.4,67.8,49458,49458,33533,52061,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,11001,Armidale,15,999,94,92.5,63.8,69.6,29778,29303,20219,31679,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,12501,Auburn,15,999,94.9,92.4,47.8,51.7,82525,80351,41586,86960,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,11901,Bankstown,15,999,94.7,92.5,48.9,53.3,139419,136180,72035,147222,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,10301,Bathurst,15,999,95,94.8,63.1,66.4,37553,37473,24935,39529,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,11501,Baulkham Hills,15,999,95,95,69.4,73,117840,117840,86023,124042,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,11601,Blacktown,15,999,95,95,56,58.9,109839,109839,64695,115620,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,11602,Blacktown - North,15,999,95,95,61.3,64.5,81108,81108,52315,85377,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,12401,Blue Mountains,15,999,95,95,70.9,74.6,61507,61507,45884,64744,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,11701,Botany,15,999,95,95,56.8,59.8,43523,43523,26027,45814,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,10501,Bourke - Cobar - Coonamble,15,999,95,95,55.3,59.4,17696,17696,10301,18627,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,12701,Bringelly - Green Valley,15,999,95,95,47.1,49.6,90382,90382,44829,95139,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,10502,Broken Hill and Far West,15,999,95,95,61.2,64.7,15619,15619,10063,16441,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,12301,Camden,15,999,95,95,57.8,60.8,52006,52006,31620,54743,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,12302,Campbelltown (NSW),15,999,95,95,55.2,58.1,128162,128162,74462,134907,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,12001,Canada Bay,15,999,87.7,86.5,60.7,70.1,68370,67435,47326,77959,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,11902,Canterbury,15,999,93.8,91.5,48,52.9,110754,108039,56653,118075,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,12502,Carlingford,15,999,95,95,63.9,67.3,57053,57053,38397,60056,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,12101,Chatswood - Lane Cove,15,999,93.3,92.1,70.3,76.4,93675,92470,70571,100402,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,10401,Clarence Valley,15,999,95,95,59.8,62.9,40579,40579,25524,42715,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,10402,Coffs Harbour,15,999,95,95,57.9,60.9,69968,69968,42611,73650,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,12801,Cronulla - Miranda - Caringbah,15,999,95,95,65.7,69.2,92101,92101,63734,96948,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,10701,Dapto - Port Kembla,15,999,95,95,58.4,61.5,61209,61209,37644,64431,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,10503,Dubbo,15,999,95,95,59.9,63.1,54742,54742,34542,57623,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,11502,Dural - Wisemans Ferry,15,999,95,95,64.9,68.3,21423,21423,14632,22550,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,11801,Eastern Suburbs - North,15,999,88.5,87.1,61.5,70.9,104171,102523,72355,117707,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,11802,Eastern Suburbs - South,15,999,82.3,80.4,55.2,68.6,109659,107127,73581,133243,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,12702,Fairfield,15,999,95,95,49.9,53,153328,153328,80494,161398,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,10201,Gosford,15,999,95,95,63.7,67.1,137547,137547,92294,144786,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,10105,Goulburn - Mulwaree,15,999,95,95,64.4,67.8,29039,29039,19688,30567,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,10801,Great Lakes,15,999,95,95,64.9,68.3,26351,26351,17998,27738,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,11301,Griffith - Murrumbidgee (West),15,999,95,95,56.8,59.8,37588,37588,22478,39566,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,11503,Hawkesbury,15,999,94.3,93.7,58.2,62.4,19342,19219,11941,20511,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,12102,Hornsby,15,999,95,95,71.4,75.2,65626,65626,49351,69080,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,11903,Hurstville,15,999,92.5,91,56.3,62.1,107457,105715,65432,116170,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,11002,Inverell - Tenterfield,15,999,95,95,59.8,63.5,29997,29997,18868,31576,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,10802,Kempsey - Nambucca,15,999,95,95,57.9,61,38884,38884,23719,40931,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,10703,Kiama - Shellharbour,15,999,95,95,61.1,64.3,74069,74069,47626,77967,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,11904,Kogarah - Rockdale,15,999,87.2,85.3,48.8,57.2,114210,111722,63980,130975,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,12103,Ku-ring-gai,15,999,95,95,75.9,79.9,97024,97024,77522,102130,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,10302,Lachlan Valley,15,999,95,95,62.6,65.9,42703,42703,28141,44951,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,11101,Lake Macquarie - East,15,999,95,95,64.8,68.2,95671,95671,65248,100706,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,11102,Lake Macquarie - West,15,999,95,95,59.9,63.1,61471,61471,38788,64706,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,12002,Leichhardt,15,999,88.6,87.7,70.1,79.8,44595,44142,35306,50333,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,10303,Lithgow - Mudgee,15,999,95,95,61.5,64.7,36988,36988,23931,38935,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,12703,Liverpool,15,999,94.3,92.5,49.4,53.2,96913,95063,50792,102771,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,10601,Lower Hunter,15,999,95,95,55.3,58.2,70033,70033,40759,73719,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,10902,Lower Murray,15,999,95,95,61.2,64.4,9739,9739,6272,10252,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,10602,Maitland,15,999,95,95,58.5,61.6,60879,60879,37501,64083,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,12201,Manly,15,999,94.5,93.5,69.4,74.2,35566,35190,26111,37636,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
2022-04-03,ASGS_2016_SA3,NSW,11702,Marrickville - Sydenham - Petersham,15,999,81.4,80.2,58.4,72.7,42238,41615,30292,51889,Y,https://www.health.gov.au/sites/default/files/documents/2022/04/covid-19-vaccination-geographic-vaccination-rates-sa3-4-april-2022.pdf
