DATE_AS_AT,AGG_LEVEL,STATE,ABS_CODE,ABS_NAME,AGE_LOWER,AGE_UPPER,AIR_FIRST_DOSE_PCT,AIR_SECOND_DOSE_PCT,AIR_THIRD_DOSE_PCT,AIR_THIRD_DOSE_ELIGIBLE_PCT,AIR_FIRST_DOSE_APPROX_COUNT,AIR_SECOND_DOSE_APPROX_COUNT,AIR_THIRD_DOSE_APPROX_COUNT,ABS_ERP_2019_POPULATION,VALIDATED,URL
2021-12-05,ASGS_2016_SA4,NT,701,Darwin,15,999,95,87.9,,,111919,103554,,117809,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,NT,702,Northern Territory - Outback,15,999,74.4,63.4,,,56015,47733,,75289,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,QLD,301,Brisbane - East,15,999,93.6,86.2,,,181529,167177,,193941,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,QLD,302,Brisbane - North,15,999,90.9,84.9,,,167714,156644,,184504,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,QLD,303,Brisbane - South,15,999,88.7,82.1,,,273042,252725,,307826,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,QLD,304,Brisbane - West,15,999,91.1,86.7,,,142641,135751,,156576,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,QLD,305,Brisbane Inner City,15,999,86.2,81.2,,,217282,204678,,252067,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,QLD,306,Cairns,15,999,88.5,77.6,,,180404,158184,,203846,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,QLD,307,Darling Downs - Maranoa,15,999,90.6,79.1,,,92375,80650,,101959,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,QLD,308,Central Queensland,15,999,84.8,72,,,150385,127686,,177341,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,QLD,309,Gold Coast,15,999,86.6,78.1,,,450671,406436,,520405,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,QLD,310,Ipswich,15,999,87.7,77.9,,,245799,218333,,280273,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,QLD,311,Logan - Beaudesert,15,999,86.9,75.5,,,233969,203275,,269239,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,QLD,312,Mackay - Isaac - Whitsunday,15,999,87.1,73.6,,,119172,100701,,136822,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,QLD,313,Moreton Bay - North,15,999,92,82.7,,,190935,171634,,207538,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,QLD,314,Moreton Bay - South,15,999,91.4,83.7,,,154997,141939,,169581,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,QLD,315,Queensland - Outback,15,999,73.3,61.5,,,45999,38594,,62754,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,QLD,316,Sunshine Coast,15,999,91.6,83.2,,,289255,262730,,315781,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,QLD,317,Toowoomba,15,999,91.3,81.7,,,115741,103571,,126770,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,QLD,318,Townsville,15,999,86.5,76.5,,,164777,145728,,190494,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,QLD,319,Wide Bay,15,999,90.1,79.3,,,222524,195850,,246974,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,SA,401,Adelaide - Central and Hills,15,999,94.8,89,,,242757,227905,,256073,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,SA,402,Adelaide - North,15,999,90.4,80.5,,,320760,285633,,354823,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,SA,403,Adelaide - South,15,999,92.6,86.3,,,283682,264382,,306352,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,SA,404,Adelaide - West,15,999,89.7,81.4,,,181811,164988,,202688,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,SA,405,Barossa - Yorke - Mid North,15,999,89.4,81.4,,,84712,77131,,94756,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,SA,406,South Australia - Outback,15,999,82.8,73.4,,,56167,49790,,67834,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,SA,407,South Australia - South East,15,999,90.4,82.4,,,145072,132234,,160478,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,TAS,601,Hobart,15,999,95,94.5,,,184037,183068,,193723,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,TAS,602,Launceston and North East,15,999,93.6,87.2,,,113234,105492,,120977,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,TAS,603,South East,15,999,91.5,84.9,,,30013,27848,,32801,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,TAS,604,West and North West,15,999,91.3,83.7,,,84749,77695,,92825,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,VIC,201,Ballarat,15,999,95,95,,,129584,129584,,136404,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,VIC,202,Bendigo,15,999,95,95,,,125792,125792,,132413,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,VIC,203,Geelong,15,999,95,95,,,239752,239752,,252370,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,VIC,204,Hume,15,999,95,95,,,139170,139170,,146495,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,VIC,205,Latrobe - Gippsland,15,999,95,95,,,223850,223850,,235632,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,VIC,206,Melbourne - Inner,15,999,79.7,77.9,,,499037,487766,,626144,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,VIC,207,Melbourne - Inner East,15,999,92.2,90.6,,,307301,301968,,333298,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,VIC,208,Melbourne - Inner South,15,999,92.6,91.1,,,339561,334061,,366697,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,VIC,209,Melbourne - North East,15,999,92.7,90.5,,,416020,406147,,448781,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,VIC,210,Melbourne - North West,15,999,95,93.2,,,314726,308762,,331290,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,VIC,211,Melbourne - Outer East,15,999,95,93.6,,,414706,408595,,436533,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,VIC,212,Melbourne - South East,15,999,95,93.5,,,658887,648483,,693565,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,VIC,213,Melbourne - West,15,999,95,94.2,,,630406,625097,,663585,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,VIC,214,Mornington Peninsula,15,999,95,94.2,,,241835,239798,,254563,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,VIC,215,North West,15,999,95,95,,,118237,118237,,124460,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,VIC,216,Shepparton,15,999,95,95,,,103303,103303,,108740,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,VIC,217,Warrnambool and South West,15,999,95,95,,,97822,97822,,102970,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,WA,501,Bunbury,15,999,92.1,80.9,,,135212,118769,,146810,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,WA,502,Mandurah,15,999,93.2,81.1,,,78721,68501,,84465,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,WA,503,Perth - Inner,15,999,92.5,86.7,,,143229,134248,,154842,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,WA,504,Perth - North East,15,999,89.1,78.2,,,193277,169632,,216921,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,WA,505,Perth - North West,15,999,89.4,80.4,,,409445,368226,,457992,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,WA,506,Perth - South East,15,999,88.9,79,,,373201,331641,,419799,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,WA,507,Perth - South West,15,999,89.8,80.5,,,314031,281509,,349701,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,WA,509,Western Australia - Wheat Belt,15,999,88.1,77.4,,,98160,86238,,111419,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,WA,510,Western Australia - Outback (North),15,999,63.5,50.8,,,47887,38310,,75413,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,WA,511,Western Australia - Outback (South),15,999,85.5,71.7,,,78962,66217,,92353,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-05,ASGS_2016_SA4,OT,901,Other Territories,15,999,75.7,72.2,,,2927,2791,,3866,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-6-december-2021.pdf
2021-12-12,ASGS_2016_SA4,ACT,801,Australian Capital Territory,15,999,95,95,,,328059,328059,,345325,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NSW,101,Capital Region,15,999,95,95,,,178869,178869,,188283,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NSW,102,Central Coast,15,999,95,95,,,265544,265544,,279520,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NSW,103,Central West,15,999,95,95,,,162018,162018,,170545,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NSW,104,Coffs Harbour - Grafton,15,999,95,95,,,110560,110560,,116379,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NSW,105,Far West and Orana,15,999,95,95,,,88060,88060,,92695,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NSW,106,Hunter Valley exc Newcastle,15,999,95,95,,,212435,212435,,223616,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NSW,107,Illawarra,15,999,94.9,93.6,,,244067,240723,,257183,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NSW,108,Mid North Coast,15,999,95,95,,,176131,176131,,185401,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NSW,109,Murray,15,999,95,95,,,93089,93089,,97988,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NSW,110,New England and North West,15,999,95,94.3,,,142396,141346,,149890,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NSW,111,Newcastle and Lake Macquarie,15,999,95,95,,,294960,294960,,310484,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NSW,112,Richmond - Tweed,15,999,93.9,91.1,,,195754,189917,,208471,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NSW,113,Riverina,15,999,95,95,,,122544,122544,,128994,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NSW,114,Southern Highlands and Shoalhaven,15,999,95,95,,,123300,123300,,129789,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NSW,115,Sydney - Baulkham Hills and Hawkesbury,15,999,95,95,,,189740,189740,,199726,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NSW,116,Sydney - Blacktown,15,999,95,95,,,276982,276982,,291560,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NSW,117,Sydney - City and Inner South,15,999,79.8,78.2,,,265980,260647,,333308,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NSW,118,Sydney - Eastern Suburbs,15,999,84.6,83.1,,,212502,208734,,251184,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NSW,119,Sydney - Inner South West,15,999,91.3,89.1,,,467961,456685,,512553,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NSW,120,Sydney - Inner West,15,999,88.8,87.5,,,243931,240360,,274697,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NSW,121,Sydney - North Sydney and Hornsby,15,999,95,94.2,,,342479,339595,,360504,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NSW,122,Sydney - Northern Beaches,15,999,95,95,,,210172,210172,,221234,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NSW,123,Sydney - Outer South West,15,999,95,95,,,213660,213660,,224905,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NSW,124,Sydney - Outer West and Blue Mountains,15,999,95,95,,,247675,247675,,260710,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NSW,125,Sydney - Parramatta,15,999,94.7,92.5,,,382733,373842,,404153,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NSW,126,Sydney - Ryde,15,999,94.6,93.6,,,161112,159409,,170309,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NSW,127,Sydney - South West,15,999,95,95,,,341374,341374,,359341,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NSW,128,Sydney - Sutherland,15,999,95,95,,,177305,177305,,186637,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NT,701,Darwin,15,999,95,89.6,,,111919,105557,,117809,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,NT,702,Northern Territory - Outback,15,999,75.7,66.5,,,56994,50067,,75289,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,QLD,301,Brisbane - East,15,999,94.4,88.6,,,183080,171832,,193941,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,QLD,302,Brisbane - North,15,999,91.5,86.7,,,168821,159965,,184504,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,QLD,303,Brisbane - South,15,999,89.4,84.1,,,275196,258882,,307826,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,QLD,304,Brisbane - West,15,999,91.5,88,,,143267,137787,,156576,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,QLD,305,Brisbane Inner City,15,999,86.8,82.7,,,218794,208459,,252067,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,QLD,306,Cairns,15,999,89.7,80.7,,,182850,164504,,203846,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,QLD,307,Darling Downs - Maranoa,15,999,91.6,82.4,,,93394,84014,,101959,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,QLD,308,Central Queensland,15,999,86.2,75.6,,,152868,134070,,177341,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,QLD,309,Gold Coast,15,999,87.5,80.8,,,455354,420487,,520405,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,QLD,310,Ipswich,15,999,88.8,80.9,,,248882,226741,,280273,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,QLD,311,Logan - Beaudesert,15,999,88.2,78.9,,,237469,212430,,269239,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,QLD,312,Mackay - Isaac - Whitsunday,15,999,88.4,77.8,,,120951,106448,,136822,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,QLD,313,Moreton Bay - North,15,999,93,85.4,,,193010,177237,,207538,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,QLD,314,Moreton Bay - South,15,999,92.3,86.1,,,156523,146009,,169581,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,QLD,315,Queensland - Outback,15,999,75,64.4,,,47066,40414,,62754,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,QLD,316,Sunshine Coast,15,999,92.5,85.9,,,292097,271256,,315781,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,QLD,317,Toowoomba,15,999,92.4,84.7,,,117135,107374,,126770,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,QLD,318,Townsville,15,999,87.7,79.4,,,167063,151252,,190494,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,QLD,319,Wide Bay,15,999,91.3,82.4,,,225487,203507,,246974,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,SA,401,Adelaide - Central and Hills,15,999,95,90.5,,,243269,231746,,256073,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
2021-12-12,ASGS_2016_SA4,SA,402,Adelaide - North,15,999,91.5,83.1,,,324663,294858,,354823,Y,https://www.health.gov.au/sites/default/files/documents/2021/12/covid-19-vaccination-geographic-vaccination-rates-sa4-13-december-2021.pdf
